seller_id,order_count,avg_processing_time,avg_delivery_days,total_sales,shipping_costs,avg_order_value,shipping_ratio,on_time_delivery_rate,seller_score,prediction,performance_cluster,cluster,score,performance
22EFCx8qJf8Y,2,0.0091493055555555,3.009149305555556,124.84,116.71,62.42,93.48766421018904,100.0,50.33929564200445,0,1,0,49.958583193788904,High
23qXUE3ury3g,2,0.5690277777777778,4.0690277777777775,332.84000000000003,190.72,166.42000000000002,57.30080519168369,100.0,48.40577166731211,1,1,0,47.39095664458476,Medium
24mjkJMrK51h,135,0.2419396433470507,5.2197174211248285,32675.78,5465.01,242.0428148148148,16.72495652743408,82.22222222222221,45.96538911239585,1,1,0,44.487928395824554,Medium
24tiV8NItrdt,2,1.193599537037037,6.193599537037037,270.69,84.35,135.345,31.161106801137834,50.0,32.85192622589902,2,2,0,32.026579833007766,Low
24xKe3CFg6nB,9,1.0321103395061728,4.69877700617284,677.25,598.53,75.25,88.3765227021041,100.0,45.72835863423532,1,1,0,45.26908327020931,Medium
26g8rZH1TptV,18,0.1556687242798353,5.489002057613169,1825.73,321.04,101.42944444444444,17.584199197033517,50.0,37.41036095551044,2,1,0,36.7911243212392,Low
28OLN92QJ3m4,1,0.0146296296296296,7.0146296296296295,43.63,3.25,43.63,7.4490029796011905,100.0,50.199266346604205,0,1,0,49.9331741369888,High
29mjIQ6NC7vk,11,0.3017529461279461,5.301752946127946,2280.55,462.33,207.3227272727273,20.272741224704564,90.9090909090909,47.61110889990213,1,1,0,46.346730388692364,Medium
2Akc8c3Pc63n,6,0.7000462962962963,7.700046296296296,1517.94,164.13,252.99,10.812680343096565,50.0,35.83406129843891,2,2,0,34.29137939206031,Low
2D45knxekXG0,5,0.9518587962962964,4.951858796296297,271.15,226.79,54.23,83.64005163193805,80.0,40.96694147742852,1,1,0,40.63600660858156,Medium
2EBnmKLQ6faA,36,1.6312172067901234,5.29788387345679,963.72,1838.52,26.77,190.7732536421367,83.33333333333334,38.527208207684254,2,1,0,38.36186475989575,Low
2EK6JaJ354rz,48,0.0259056712962962,5.213405671296296,18534.45,1767.57,386.134375,9.536673599702175,70.83333333333334,44.95948564703565,1,1,0,42.605944757125656,Medium
2ES2pcjMcu3D,71,0.4849132759520084,5.935617501304121,4145.39,3756.57,58.38577464788733,90.62042413379682,90.14084507042254,45.69024127357211,1,1,0,45.330554569402864,Medium
2Fo99ZZMjAbk,4,1.1375,5.387499999999999,360.32,129.20999999999998,90.08,35.85979129662522,75.0,39.08384366825821,2,1,0,38.53439461167291,Low
2HgT2MWHngsN,36,0.432227366255144,5.432227366255145,6637.93,1261.05,184.38694444444445,18.997639324307425,75.0,42.903671726703536,1,1,0,41.77848315521443,Medium
2IFngbwutyvZ,7,0.2728488756613756,5.272848875661375,1573.97,357.04,224.85285714285715,22.684040991886757,85.71428571428571,46.55056692974516,1,1,0,45.17940111208951,Medium
2IRnDdooRzAF,5,0.2519537037037037,5.651953703703704,1156.35,105.23,231.27000000000004,9.100185929865527,100.0,50.2563075537459,0,1,0,48.84605070126746,High
2IxTbqKqgUdA,62,0.4493856406810035,5.175192092293907,32427.27,2810.07,523.0204838709677,8.665761872646078,77.41935483870968,45.50304660657345,1,1,0,42.3169561682429,Medium
2LEeO1Vk3p6w,6,1.4174498456790123,6.9174498456790126,1386.09,158.76,231.015,11.453801701188235,83.33333333333334,40.74329906900352,2,2,0,39.33458266781543,Low
2NPSX83ZMsVH,5,0.0220925925925925,6.222092592592593,865.52,257.87,173.10399999999998,29.79365006007949,60.0,40.95580741855801,2,1,0,39.9001588043303,Low
2NnxAiHaF3XO,1,0.0086689814814814,6.008668981481481,135.0,23.6,135.0,17.48148148148148,100.0,50.783738120831366,0,1,0,49.96053031133695,High
2OifxKUrCyGx,5,0.7047430555555556,4.504743055555556,1468.6,162.78,293.72,11.084025602614735,100.0,48.56055324256944,1,1,0,46.769570803343456,Medium
2PgQtdeVOBNS,1,2.225902777777778,7.225902777777778,692.0,45.96,692.0,6.641618497109826,100.0,44.01157967457638,2,2,0,39.792143462623784,Low
2QLSf7Kgi2WU,15,0.5473279320987654,5.413994598765432,9106.98,683.33,607.132,7.50336555038004,86.66666666666667,47.863422577855125,1,1,0,44.162405945943185,Medium
2QjevWskirjm,18,0.3023193158436214,5.691208204732511,9045.21,768.01,502.5116666666666,8.490792364135272,83.33333333333334,47.516765824174726,1,1,0,44.4534727120727,Medium
2RAomcA7MaVK,35,0.3196617063492064,5.119661706349207,8792.98,1379.05,251.228,15.683533910005481,94.28571428571428,48.64858632944669,1,1,0,47.11636331880533,Medium
2TA7iMcIqrnd,3,0.0132484567901234,6.013248456790123,200.19,118.63,66.73,59.25870423098056,100.0,50.3470993815415,0,1,0,49.94005831637611,High
2UV2zaeUhNyA,527,0.1289242040902382,5.362320788530466,159604.15,19618.17,302.854174573055,12.291766849420895,70.96774193548387,44.167255181573,1,1,0,42.32136815456528,Medium
2Vzr14MB7bRD,2996,0.3038296470911833,5.314176776597191,1415034.46,140275.97,472.3078971962617,9.913254692044744,74.16555407209613,45.99383712162054,1,1,0,43.22899182326539,Medium
2WVJh13Ip48Y,5,0.4469537037037036,6.246953703703704,375.97,332.71,75.194,88.49376280022341,60.0,38.41032820781936,2,1,0,37.95158659436751,Low
2WlVV7z7T4jS,3,0.0092129629629629,7.009212962962963,1057.71,60.75,352.57,5.743540289871515,100.0,52.10853773525504,0,1,0,49.958752404021794,High
2Y33waIXINqR,28,0.5006014384920635,5.107744295634921,15029.11,1479.92,536.7539285714286,9.847023542977595,85.71428571428571,47.41467640823625,1,1,0,44.143247320620226,Medium
2ZJaGRSW74BZ,83,0.6704364680946006,5.429472612672914,23884.82,5235.84,287.7689156626506,21.921203509174447,72.28915662650603,41.779036798350106,2,1,0,40.024195545264796,Low
2a07LobkzHUx,1710,0.4091003492527615,5.36405426277886,482491.87,68175.54,282.15898830409355,14.12988368073435,76.11241217798595,44.4237111356524,1,1,0,42.698076734352824,Medium
2a51UHcJkdrn,181,0.3471538009003478,5.4189770053202375,105862.89,7660.17,584.8778453038674,7.235935085467628,74.58563535911603,45.679010350638485,1,1,0,42.12406504848919,Medium
2b7PlZKhtVES,3,0.5686226851851852,5.568622685185185,462.31,279.08,154.10333333333332,60.36642079989617,66.66666666666666,39.99951673124214,2,1,0,39.05976724292429,Low
2bDQEm17cVgN,2,0.0034780092592592,5.50347800925926,807.8,35.99,403.9,4.455310720475366,50.0,39.94750510816094,2,1,0,37.48474124509643,Low
2cHLHkAXYkK5,1,0.0093518518518518,3.009351851851852,330.0,55.54,330.0,16.83030303030303,100.0,51.969633683234846,0,1,0,49.95744106498039,High
2cg7E5j1pzxq,563,0.3945102707058746,5.717778476744951,96237.5,14974.05,170.93694493783303,15.55947525652682,71.93605683836589,42.39855453510704,1,1,0,41.340916843919636,Medium
2gdSv9QVLg3z,11,0.572946127946128,6.209309764309764,2942.28,607.27,267.48,20.63943608358144,72.72727272727273,42.18874244208312,2,1,0,40.55769455822197,Low
2ggc1jBZayiA,1,0.5316898148148148,3.531689814814815,252.99,48.34,252.99,19.10747460373928,100.0,49.104552919025245,1,1,0,47.561917839861096,Medium
2jGwpefl7X2W,1,0.8238541666666667,4.823854166666667,399.2,11.09,399.2,2.778056112224449,100.0,48.656177660740056,1,1,0,46.22204786932562,Medium
2jTASjIU2rIf,1283,0.5010619100199186,5.38960438858578,384276.03,54234.33,299.513663289166,14.113378344207417,78.02026500389712,44.44708315365872,1,1,0,42.62176369209645,Medium
2kAh9lqZUKGn,1,0.0093981481481481,6.009398148148148,2600.0,32.95,2600.0,1.2673076923076925,0.0,40.81091853708213,2,2,0,24.95772327326196,Low
2mrYLZRLRuQg,4,0.557037037037037,6.057037037037037,153.92,32.64,38.48,21.205821205821206,50.0,35.181283635721186,2,2,0,34.94642452779237,Low
2mu4r7QrpHur,15,0.5645246913580247,5.031191358024691,3230.33,554.69,215.35533333333333,17.171310671045994,80.0,43.72900150768932,1,1,0,42.41559256383016,Medium
2qxHpcYDkIki,2,0.2227604166666666,3.7227604166666666,708.88,17.830000000000002,354.44,2.5152353007561223,100.0,51.1402627876506,0,1,0,48.97906347588757,High
2rMpyCyw7h88,6,0.1411496913580247,5.641149691358025,1381.87,200.1,230.3116666666667,14.480378038455138,100.0,50.75894733899395,0,1,0,49.35451864680779,High
2rf7HX0nQDBL,11,1.4585195707070708,7.640337752525252,2479.93,250.37,225.4481818181818,10.095849479622409,27.27272727272727,26.5074646322426,2,2,0,25.13260822291845,Low
2u7k61LiSKc4,166,0.1064112003569835,4.84737505577867,49831.09,8865.6,300.18728915662655,17.791302578370253,87.95180722891565,48.38387034921336,1,1,0,46.55360775397832,Medium
2v0gTzEWz4Yb,9,0.0305928497942386,5.030592849794238,2772.14,353.3,308.0155555555555,12.74466657528119,100.0,51.740747238371725,0,1,0,49.862622624988354,High
2vYpt4cdDFbY,34,0.3460154547930283,4.757780160675381,3906.64,1124.81,114.90117647058824,28.792261380623756,97.05882352941175,48.389416544919584,1,1,0,47.687456651958016,Medium
39KLUoY5AbiH,6,0.0154128086419753,5.015412808641975,3866.62,120.87,644.4366666666666,3.1259860032793503,100.0,53.86075081952141,0,1,0,49.931704842374074,High
3Alp7oIhUtGc,24,0.4801953124999999,5.896861979166666,11155.57,894.23,464.8154166666666,8.01599559681845,75.0,44.38974985546399,1,1,0,41.5563853553839,Medium
3DUW3hZcul9u,2,0.6028009259259259,3.602800925925926,88.42,64.4,44.21,72.8342004071477,100.0,47.50569909189828,1,1,0,47.236015565623696,Medium
3EIRvF91uvoZ,259,0.0005104658229658,5.421359886672387,716921.03,18929.42,2768.034864864865,2.640377281163031,81.46718146718148,62.3262589020904,1,1,0,45.58744014210994,Medium
3FEfMKD9aVSs,1,0.0044791666666666,4.004479166666667,166.94,6.74,166.94,4.037378698933749,100.0,50.997709701922425,0,1,0,49.97975227811111,High
3FRwW3adXzn7,29,0.9603615900383142,5.787947796934866,19076.9,1274.12,657.8241379310346,6.678862917979335,48.27586206896552,36.68511081143158,2,2,0,32.67626428665646,Low
3FilZnsiTfK7,4,0.1739670138888888,4.923967013888889,938.37,80.03,234.5925,8.528618775110031,100.0,50.633900944747225,0,1,0,49.20340188902975,High
3GcgZEGJenJQ,1,1.4103356481481482,6.410335648148148,116.11,26.71,116.11,23.0040478856257,100.0,44.2403383631063,1,1,0,43.53230964611177,Medium
3HDIfKi2zNiV,3,0.413136574074074,4.746469907407408,53.58,93.74,17.86,174.9533407988055,100.0,48.21517452620638,0,1,0,48.10609005313006,High
3JefjD3oIEVl,2,0.9117476851851852,6.411747685185185,617.2,65.83,308.6,10.66591056383668,50.0,35.20096915297547,2,2,0,33.3192627452088,Low
3KuTukGXgD7C,511,0.3935926741320577,5.481655296441256,186234.55,22322.25,364.4511741682974,11.986094953916982,81.01761252446184,45.83635446652764,1,1,0,43.62170829008922,Medium
3KvlSqi2bXPB,5,1.4332291666666666,6.8332291666666665,2799.0,311.37,559.8,11.12433011789925,40.0,31.84206889296436,2,2,0,28.42893330527101,Low
3PpQdsTW6fL7,20,0.2369091435185185,4.886909143518518,5325.45,1440.08,266.2725,27.04147067383977,65.0,41.79357019102101,2,1,0,40.16982399018714,Low
3Q4DoxWsVAXa,313,0.3626627396166134,5.372247404153355,37773.99,12894.24,120.68367412140574,34.1352343239356,83.70607028753993,45.10009103921728,1,1,0,44.35226005101149,Medium
3RErtNzohFr9,85,1.1104334150326798,6.0398451797385615,69452.32,3059.07,817.0861176470589,4.404561287513506,74.11764705882354,43.446475623514,2,2,0,38.4738806900218,Low
3U2zqY4uiEc2,1,0.0468402777777777,3.0468402777777777,849.0,51.58,849.0,6.075382803297997,100.0,54.96234899413484,0,1,0,49.78562757718055,High
3W9I1ZMht6Z1,57,0.4481761695906432,5.500807748538012,8804.7,3024.4,154.46842105263158,34.34983588310788,70.17543859649122,41.44872816420555,2,1,0,40.505088010679444,Low
3Xh4RtSUHhaT,12,0.4887683256172839,5.322101658950618,3019.45,440.66,251.6208333333333,14.594048585007204,91.66666666666666,47.21326066115623,1,1,0,45.67886758037554,Medium
3cKyVacxuXai,5,1.570289351851852,4.570289351851852,13445.0,51.150000000000006,2689.0,0.38043882484194874,100.0,59.19645244095905,1,1,0,42.80267763304349,Medium
