seller_id,prediction,order_count,avg_processing_time,avg_delivery_days,total_sales,avg_order_value,on_time_delivery_rate,performance_cluster
uB5DEByY3kdU,0,9,0.4444444444444444,5.0,1672.8900000000003,185.8766666666667,0.85,1
oriyBYKGv0Wg,0,129,0.1937984496124031,5.0,12491.120000000004,96.83038759689926,0.85,1
8uubNbtNYdIT,0,25,0.24,5.0,4917.250000000001,196.69000000000003,0.85,1
DhOFgy6nJKSC,0,3,0.0,5.0,172.67000000000002,57.55666666666667,0.85,1
sUbCM3c2gFML,0,11,1.0,5.0,4841.499999999999,440.13636363636357,0.85,1
CR9t90VWTHid,0,81,0.5555555555555556,5.0,9012.870000000019,111.27000000000024,0.85,1
dymTyyHXoofj,0,2,0.0,5.0,360.8,180.4,0.85,1
6OzEAZLOjsy2,0,16,0.1875,5.0,3022.7599999999998,188.92249999999999,0.85,1
GfHYhMBLLdWs,0,3,0.3333333333333333,5.0,376.99,125.66333333333334,0.85,1
4gFUunRuFEhp,0,2,1.0,5.0,931.27,465.635,0.85,1
uUaOiUnpWeX0,1,1,2.0,5.0,199.96,199.96,0.85,2
GIH9FZZ1QIYb,0,1,0.0,5.0,42.89,42.89,0.85,1
NYvU1i0tMdDR,0,1,0.0,5.0,127.77,127.77,0.85,1
N7FX02nxpHV9,0,2,0.5,5.0,226.9,113.45,0.85,1
irKc7yrLWY7K,0,2,0.0,5.0,118.12,59.06,0.85,1
jcGg83K4NoC4,0,1,0.0,5.0,42.89,42.89,0.85,1
zpQceiYC8hxu,0,1,0.0,5.0,599.39,599.39,0.85,1
3KuTukGXgD7C,0,511,0.45792563600782776,5.0,186234.5500000004,364.4511741682982,0.85,1
yWUu6WhwFUAg,0,215,0.2186046511627907,5.0,65665.9099999999,305.42283720930186,0.85,1
TD2AMTmc5Ixg,0,98,0.29591836734693877,5.0,21337.359999999993,217.72816326530605,0.85,1
XqqjgjqJKquz,0,6,0.3333333333333333,5.0,944.15,157.35833333333332,0.85,1
evGTHuQm4wMZ,0,4,0.0,5.0,594.0,148.5,0.85,1
FcrnIEqLCqVq,0,1137,0.525065963060686,5.0,270769.9799999965,238.14422163588083,0.85,1
Zj36u9uWzYUi,0,4004,0.8074425574425574,5.0,147387.43999999622,36.810049950049006,0.85,1
MdWxBEep7ZnV,0,368,0.49728260869565216,5.0,54950.48999999997,149.32198369565208,0.85,1
AaksMLzNHqg2,0,10,0.5,5.0,4026.93,402.693,0.85,1
PHpgfaOYXNWz,0,57,0.6140350877192983,5.0,22617.50999999999,396.7984210526314,0.85,1
D2CloMzrukOY,0,1,0.0,5.0,100.0,100.0,0.85,1
8VakHLdps5C0,0,1,0.0,5.0,101.75,101.75,0.85,1
pt33A84PLKQm,1,1,2.0,5.0,1122.0,1122.0,0.85,2
rq7kcHZmJd1y,0,5,1.0,5.0,640.47,128.094,0.85,1
iMtdVEIyrPGH,0,2,1.0,5.0,278.83,139.415,0.85,1
65TjpIR9qU7h,0,5,0.0,5.0,133.32,26.663999999999998,0.85,1
xUZbnnN8xl3W,0,1,0.0,5.0,42.79,42.79,0.85,1
UlUXiYGkoYxY,0,6,0.0,5.0,731.29,121.88166666666666,0.85,1
tRrZpmzRgo4Q,0,2,0.5,5.0,55.59,27.795,0.85,1
P5mwvnUjvI4y,0,1,1.0,5.0,74.65,74.65,0.85,1
eGt7PzE8X3X2,0,1,0.0,5.0,215.55,215.55,0.85,1
kY8G3eRk5Fdm,0,3,0.0,5.0,9315.0,3105.0,0.85,1
w2pWYwCYeks1,0,2,0.0,5.0,733.5,366.75,0.85,1
cr3VvwWW3s31,0,1,0.0,5.0,26.15,26.15,0.85,1
d3UkhSmgUAO1,0,105,0.4,5.0,30259.229999999996,288.1831428571428,0.85,1
bZ34cS1Dgq6i,0,72,0.9305555555555556,5.0,10497.739999999983,145.80194444444422,0.85,1
kqZYwfIO6q9L,0,81,0.19753086419753085,5.0,33329.01,411.4692592592593,0.85,1
1UrSrrsGE1v8,0,26,0.38461538461538464,5.0,8858.14,340.6976923076923,0.85,1
t56mOelTB4wQ,0,12,0.3333333333333333,5.0,2936.0299999999993,244.6691666666666,0.85,1
ZT2meF79O5jO,0,83,0.4578313253012048,5.0,10277.849999999995,123.82951807228909,0.85,1
eYSq3CcxqlO4,0,50,0.52,5.0,12260.539999999999,245.21079999999998,0.85,1
lnlVtFwIRIx1,0,2,0.0,5.0,257.98,128.99,0.85,1
S90X9Xu5i9LT,0,128,0.625,5.0,50937.40999999994,397.9485156249995,0.85,1
Jlb5dbfSvqst,1,4,1.25,5.0,446.11,111.5275,0.85,2
1Ho8qRyOp91O,0,12,0.25,5.0,939.04,78.25333333333333,0.85,1
oVcKC1oV6TfX,0,11,0.2727272727272727,5.0,7437.310000000001,676.119090909091,0.85,1
sy3UOM6rbxlI,0,6,0.8333333333333334,5.0,1089.5,181.58333333333334,0.85,1
c6bjkibw2GoV,0,6,0.8333333333333334,5.0,663.56,110.59333333333332,0.85,1
QSUGZHGVWbSu,1,7,2.0,5.0,902.9300000000001,128.99,0.85,2
OhdoyH1JJwZt,0,1,0.0,5.0,35.06,35.06,0.85,1
Dh93QLIKSHCg,0,2,0.0,5.0,1055.46,527.73,0.85,1
K3eHnEhIeSds,0,1,0.0,5.0,223.87,223.87,0.85,1
PneNvgMlmV0g,0,1,0.0,5.0,820.0,820.0,0.85,1
fPaWGvpY9flH,0,4,0.25,5.0,685.1899999999999,171.29749999999999,0.85,1
p5hwkyT2UY84,0,1,0.0,5.0,93.97,93.97,0.85,1
Z2w9yoiyBq8L,0,4,0.0,5.0,132.0,33.0,0.85,1
23qXUE3ury3g,0,2,0.5,5.0,332.84000000000003,166.42000000000002,0.85,1
jH5ln5T5LFOi,0,1,0.0,5.0,43.2,43.2,0.85,1
H1v2axOHw8q8,1,4,1.5,5.0,3.4,0.85,0.85,2
BaeEuTG2KNuh,0,10,0.4,5.0,2089.7999999999993,208.97999999999993,0.85,1
xTzRihyf4Cu3,0,8,0.125,5.0,3363.6299999999997,420.45374999999996,0.85,1
qI9UblMbsm1o,0,2495,0.6128256513026052,5.0,402649.1100000004,161.38240881763542,0.85,1
JZPhFrxpqDgz,0,656,0.5899390243902439,5.0,291647.3899999991,444.58443597560836,0.85,1
KyJlfZytZk4Z,0,177,0.5310734463276836,5.0,71291.19999999995,402.7751412429376,0.85,1
vrvbJhGCZStb,0,45,0.06666666666666667,5.0,7802.550000000001,173.39000000000001,0.85,1
QJ3gwfhIcqes,0,79,0.35443037974683544,5.0,9671.600000000006,122.42531645569628,0.85,1
HB4XzKDHA6hq,1,11,2.3636363636363638,5.0,1344.07,122.18818181818182,0.85,2
gI3Kb333LCif,0,5,0.4,5.0,1568.87,313.774,0.85,1
s4K5y6IVs6jL,0,3,0.3333333333333333,5.0,528.63,176.21,0.85,1
pRu2LZ9MCovA,0,7,0.7142857142857143,5.0,858.25,122.60714285714286,0.85,1
OmnaX5eZIQPH,0,5,0.0,5.0,4670.599999999999,934.1199999999999,0.85,1
WISJVlNik8xN,1,9,1.5555555555555556,5.0,1603.3099999999997,178.14555555555552,0.85,2
tIDK1g2TMADE,0,72,0.6666666666666666,5.0,10520.699999999988,146.12083333333317,0.85,1
Go8YHBAVjLc1,0,6,0.0,5.0,11094.0,1849.0,0.85,1
l1KPH7cJnuvD,0,28,0.5714285714285714,5.0,6269.610000000001,223.91464285714287,0.85,1
DIwpTVv2j9jq,0,9,0.0,5.0,3592.7999999999993,399.19999999999993,0.85,1
ilVxtPYxb3Mw,0,1,1.0,5.0,27.93,27.93,0.85,1
EkP3amyjJSPT,0,1,0.0,5.0,7.8,7.8,0.85,1
U6Uiznl9Nen4,0,3,0.3333333333333333,5.0,3183.5099999999998,1061.1699999999998,0.85,1
LRXPBGRrL4rH,0,12,0.0,5.0,3669.9100000000008,305.8258333333334,0.85,1
nNYo0b4VXzZE,0,1,0.0,5.0,53.95,53.95,0.85,1
Rp29jGBkKXPA,1,3,1.6666666666666667,5.0,695.39,231.79666666666665,0.85,2
yUSePWDlFLbD,1,2,2.0,5.0,973.75,486.875,0.85,2
EzuDoPdRAmk1,0,1,0.0,5.0,33.33,33.33,0.85,1
GnrZnudB3O7b,1,6,1.5,5.0,118.73999999999998,19.789999999999996,0.85,2
S1JGDbVI8LsW,0,2,0.0,5.0,144.57999999999998,72.28999999999999,0.85,1
skEE0ZKxHXqY,0,1,0.0,5.0,299.99,299.99,0.85,1
tt0aJ2sUy4Rx,0,1,1.0,5.0,223.51,223.51,0.85,1
Uhxp4jLBVzJq,0,1339,0.380134428678118,5.0,214909.04000000042,160.49965646004512,0.85,1
4nyyi5gifVI6,0,97,0.3917525773195876,5.0,12438.870000000046,128.23577319587676,0.85,1
YGPAECfdqiAj,0,264,0.7840909090909091,5.0,40646.460000000065,153.96386363636387,0.85,1
PajbyLRnTzGg,0,479,0.3089770354906054,5.0,118423.58000000015,247.23085594989593,0.85,1
JvuRDC1NkVbK,1,11,1.4545454545454546,5.0,2318.7999999999997,210.79999999999998,0.85,2
vi8Ik0HzNdbN,0,1,0.0,5.0,639.0,639.0,0.85,1
d9sG8w2lJW3v,0,79,0.27848101265822783,5.0,20256.209999999995,256.4077215189873,0.85,1
u9d4l6WEjhWh,0,19,0.5263157894736842,5.0,9310.090000000002,490.0047368421054,0.85,1
zAlt4DOYUAdP,0,11,0.0,5.0,5090.08,462.73454545454547,0.85,1
TRcQ55ynAFlI,0,11,0.18181818181818182,5.0,1925.12,175.01090909090908,0.85,1
iIzRFCrV5CEy,0,7,0.8571428571428571,5.0,3515.5,502.2142857142857,0.85,1
eeOyklYXIsE8,0,1,0.0,5.0,518.18,518.18,0.85,1
IZQBGP1QhP4S,1,2,2.5,5.0,215.26,107.63,0.85,2
OQoNv59tH66h,0,24,0.6666666666666666,5.0,1896.6799999999996,79.02833333333332,0.85,1
rBsLF01Zp5g4,0,1,0.0,5.0,403.9,403.9,0.85,1
vSeA7y6aSStv,0,1,0.0,5.0,235.99,235.99,0.85,1
pUor1SxgfhQH,0,18,0.16666666666666666,5.0,2162.5400000000004,120.14111111111113,0.85,1
LD6mEVd7SlaD,1,14,1.5,5.0,1896.7300000000002,135.4807142857143,0.85,2
28OLN92QJ3m4,0,1,0.0,5.0,43.63,43.63,0.85,1
Rj9xWOhbl3Yx,0,2,0.5,5.0,615.14,307.57,0.85,1
TVnJ7knYTHlZ,0,12,0.3333333333333333,5.0,4435.9,369.6583333333333,0.85,1
bYFpCxDX2Olu,0,16,0.25,5.0,1204.0,75.25,0.85,1
AvjMfdAgmDix,0,2,1.0,5.0,124.42999999999999,62.214999999999996,0.85,1
5Gy7uhHc7ere,0,5,1.0,5.0,569.92,113.984,0.85,1
4MiHoNpiDntM,0,9,0.0,5.0,107.73,11.97,0.85,1
GUol0wkydeDA,0,6,0.0,5.0,3720.6,620.1,0.85,1
r1do3Gn6Vki0,0,1,0.0,5.0,125.46,125.46,0.85,1
rMHM8qBNQqbC,0,3,0.0,5.0,184.12,61.373333333333335,0.85,1
MD95fJyKH99j,0,121,0.38016528925619836,5.0,62023.57999999998,512.5915702479338,0.85,1
fquh40THqSKm,0,98,0.01020408163265306,5.0,18765.06,191.48020408163268,0.85,1
QhAQIjqbj3Ou,0,22,0.45454545454545453,5.0,3019.770000000001,137.26227272727277,0.85,1
c9lDHwa1ASLS,0,45,0.13333333333333333,5.0,13360.049999999994,296.8899999999999,0.85,1
5FvGdji6skxT,0,832,0.7776442307692307,5.0,633769.4999999999,761.7421874999999,0.85,1
MxsQfJ8V3Wj7,0,534,0.8838951310861424,5.0,238262.52000000182,446.1844943820259,0.85,1
4Qi71ZsjOJIX,0,251,0.5258964143426295,5.0,76620.05000000002,305.2591633466136,0.85,1
5ot6CXSR4FzY,0,4,1.0,5.0,172.84,43.21,0.85,1
yDXyFJchpECr,0,108,0.6388888888888888,5.0,12807.399999999996,118.587037037037,0.85,1
xlwedf1VX1YA,0,44,0.5681818181818182,5.0,13500.039999999995,306.8190909090908,0.85,1
DZhvc9CfEzyj,0,28,0.21428571428571427,5.0,2512.2799999999993,89.72428571428568,0.85,1
bHmT4AGsAi4X,0,22,0.36363636363636365,5.0,6804.329999999999,309.28772727272724,0.85,1
vjJ7Vc2lwVIM,0,68,0.7058823529411765,5.0,22705.04000000001,333.8976470588237,0.85,1
tirJVyRNLotd,0,49,0.6122448979591837,5.0,84966.61999999997,1734.0126530612238,0.85,1
SlLUBYmz7b8q,1,1,3.0,5.0,65.6,65.6,0.85,2
B907Fr0zbIbQ,0,49,0.4489795918367347,5.0,11350.400000000003,231.64081632653068,0.85,1
XGH9ja9hiLJz,0,4,0.0,5.0,443.6,110.9,0.85,1
a1LXQZoIBCal,0,2,0.0,5.0,353.79,176.895,0.85,1
XPkCncVxF7So,0,7,1.1428571428571428,5.0,628.46,89.78,0.85,1
8CF60dQsFQFg,1,4,2.5,5.0,896.0,224.0,0.85,2
6I6UyIQ3BsB8,0,12,1.1666666666666667,5.0,6461.6100000000015,538.4675000000001,0.85,1
WdZJvhh95pO2,0,1,0.0,5.0,107.63,107.63,0.85,1
GGq1VyUS3oHZ,0,1,0.0,5.0,1500.0,1500.0,0.85,1
91pD0uylgwzW,0,4,0.5,5.0,963.74,240.935,0.85,1
AchOMLXfk3ii,0,1,0.0,5.0,161.0,161.0,0.85,1
v4i9GZGfxgTZ,0,4764,0.9028127623845508,5.0,3390792.960000002,711.753350125945,0.85,1
nHGEkM2UCRjt,0,365,0.0,5.0,62816.5800000005,172.10021917808356,0.85,1
RgI0dSuH1xBZ,0,51,0.13725490196078433,5.0,14297.360000000008,280.3403921568629,0.85,1
jfGd2126WlNh,0,18,0.1111111111111111,5.0,5489.83,304.99055555555555,0.85,1
KuAw4s0oQsrP,0,5,0.4,5.0,2297.7400000000002,459.54800000000006,0.85,1
cYJkVT6fDynQ,0,29,0.5172413793103449,5.0,13736.41,473.6693103448276,0.85,1
ifxCRnLMwwNK,0,18,0.3888888888888889,5.0,7645.749999999999,424.76388888888886,0.85,1
hXgSxJTnYOrQ,0,101,0.09900990099009901,5.0,28327.88000000005,280.4740594059411,0.85,1
goc0dN2nEdQs,0,3,0.0,5.0,2898.48,966.16,0.85,1
miXxb4RMr58G,0,1,0.0,5.0,170.7,170.7,0.85,1
oStMPeCaI0Aa,0,5,0.2,5.0,2568.74,513.7479999999999,0.85,1
etMKiE8vosuo,0,1,0.0,5.0,23.09,23.09,0.85,1
GfxP5sqbRDOE,1,3,2.0,5.0,707.3700000000001,235.79000000000005,0.85,2
w2v1sKpHsozm,0,3,1.0,5.0,1342.06,447.3533333333333,0.85,1
YLouGSbbwv9t,0,2,1.0,5.0,33.5,16.75,0.85,1
qLjDuwtRmEmT,0,4,0.5,5.0,1142.83,285.7075,0.85,1
3fQVgVxbARce,0,1,0.0,5.0,27.4,27.4,0.85,1
IqpBAUAyOnJU,1,4,2.0,5.0,3280.2,820.05,0.85,2
3ctK1z8sO9xA,0,2,0.0,5.0,301.64,150.82,0.85,1
eEcHlEtfVKrC,0,3,0.6666666666666666,5.0,530.52,176.84,0.85,1
fY0FSLbdUopU,0,2,1.0,5.0,899.88,449.94,0.85,1
r7VxefoTVHbb,2,77543,0.744283816721045,5.0,137706838.44990793,1775.877106249538,0.85,0
AU9arwujlHdc,0,3,0.0,5.0,375.14,125.04666666666667,0.85,1
9SWoqiJj9Kas,0,2,0.0,5.0,156.89,78.445,0.85,1
ThIpLZLmtOK2,0,32,0.3125,5.0,14052.670000000002,439.14593750000006,0.85,1
fl6zrmhWGfMz,0,27,0.37037037037037035,5.0,4350.039999999998,161.11259259259253,0.85,1
CHcF5bHLa7jn,0,69,0.43478260869565216,5.0,11685.739999999996,169.35855072463764,0.85,1
CPpkJogBZQDx,0,12,0.0,5.0,8323.45,693.6208333333334,0.85,1
vup1HgMM3idm,0,13,0.3076923076923077,5.0,4893.02,376.3861538461539,0.85,1
fyleKP1Kn10a,0,6,0.6666666666666666,5.0,2960.7000000000003,493.45000000000005,0.85,1
CdW7Qr5M6GEr,0,94,0.4148936170212766,5.0,22310.430000000004,237.34500000000006,0.85,1
ROU21YoHXFiH,0,17,1.0588235294117647,5.0,5919.659999999999,348.215294117647,0.85,1
mQWN7Vd5RNGj,0,3,0.0,5.0,2548.5,849.5,0.85,1
nThsSwpZKfjz,0,16,1.0,5.0,4158.5599999999995,259.90999999999997,0.85,1
fkt1P2AWho6E,0,5,1.2,5.0,1229.62,245.92399999999998,0.85,1
CMD3ivLJPYFq,0,9,0.0,5.0,2692.4400000000005,299.1600000000001,0.85,1
YMhNYylQxsGF,0,6,0.0,5.0,1466.7500000000002,244.45833333333337,0.85,1
3HDIfKi2zNiV,0,3,0.6666666666666666,5.0,53.58,17.86,0.85,1
wbaHeRwa4nwi,1,4,1.75,5.0,889.14,222.285,0.85,2
iBnghdhnOMQv,0,2,0.0,5.0,183.72,91.86,0.85,1
rgyIJCRgk17U,0,5,0.8,5.0,711.0999999999999,142.21999999999997,0.85,1
ONP6cvQOjR7o,0,1,0.0,5.0,125.46,125.46,0.85,1
kXyPPO2S6I4J,0,1,1.0,5.0,210.0,210.0,0.85,1
nEzFKUPsvMwe,1,1,2.0,5.0,467.0,467.0,0.85,2
ohrCs2BB1eWn,0,7,0.8571428571428571,5.0,1374.1000000000001,196.3,0.85,1
