seller_id,order_count,avg_processing_time,avg_delivery_days,total_sales,shipping_costs,avg_order_value,shipping_ratio,on_time_delivery_rate,seller_score,prediction,performance_cluster,cluster,score,performance
DSbke69dIenM,1,0.0074884259259259,10.29300925925926,15.27,7.65,15.27,50.09823182711198,100.0,50.064428058452194,0,1,0,49.98124729805111,High
DTNUkZU0vTQz,10,1.418716435185185,12.23829976851852,7120.59,300.33,712.059,4.217768471432844,100.0,50.3173480605428,2,1,0,46.43918795717242,Low
DXEUTLuphyfj,86,0.085563630490956,4.828482585055986,15920.02,3280.95,185.116511627907,20.608956521411404,97.67441860465117,50.21697090582415,1,1,0,49.20833585274773,Medium
DYRijeiAtmHj,1,0.5412962962962963,21.42582175925926,146.0,4.34,146.0,2.9726027397260273,0.0,24.436396250100444,2,2,0,23.641183427304394,Low
DZSvHbA4bCCS,24,0.3180719521604938,9.467334104938272,12460.31,990.41,519.1795833333333,7.948518134781558,100.0,52.030657948209225,1,1,0,49.20308282565459,Medium
DZhvc9CfEzyj,104,0.2605401976495726,8.064397480413104,16378.74,4861.49,157.48788461538462,29.681709337836732,100.0,50.20964977425278,1,1,0,49.3513095718066,Medium
DZzDbZQuyIWE,3,0.681207561728395,14.034255401234567,430.58,163.05,143.52666666666667,37.86752752101817,66.66666666666666,40.73847306737241,2,1,0,39.95671957443933,Low
DaJwquLc9yW8,70,0.0409743716931216,24.04868187830688,10960.66,2919.67,156.58085714285713,26.63772072119745,52.85714285714286,38.96825314020218,2,2,0,38.115034833549316,Low
DdyHoAPctWzb,4,0.1093055555555555,26.17287037037037,146.8,124.0,36.7,84.46866485013624,50.0,37.4257190354765,2,2,0,37.225787926781855,Low
DfvsQsev6dA0,1,0.0079282407407407,5.274907407407407,91.33,40.75,91.33,44.61841673053761,100.0,50.47759410185062,0,1,0,49.98014608323979,High
DgPVEHc39WlC,146,0.4383114535768645,8.76033255644343,15914.98,5542.5,109.00671232876712,34.82567995687083,99.31506849315068,49.33047750774047,1,1,0,48.73569924379069,Medium
